CUSTOMER_NUMBER,CUSTOMER_NAME,QTY_SHIPPED,ORGID,GOLIVE_DATE,CANCEL_DATE,CANCEL_TYPE,CITY,STATE,ITEM_DESCRIPTION,NOTES,REPORT_PERIOD,REPORT_SEQ,VENDOR_NAME,ERROR_CODE,SALESORDERID,AMOUNT
304015,Memorial Medical Group (Psycology)  ,1,3f783f8ca27675c5,2016-03-07 00:00:00,,,BELLEVILLE,IL,BUNDLED,,2018-02-01 00:00:00,308054,eCW,0,e851c773-eb4f-e811-8127-e0071b6a7041,3.92
32378,Mercy Clinic     ,1,96bac71769bebbe4,2016-02-09 00:00:00,,,Cookeville,TN,BUNDLED,,2018-02-01 00:00:00,308005,eCW,0,f651c773-eb4f-e811-8127-e0071b6a7041,3.92
311312,"Michelle A. Huggins, MD",1,e6910df10b214ce9,2017-12-11 00:00:00,,,DOUGLASVILLE,GA,BUNDLED,,2018-02-01 00:00:00,309869,eCW,0,71a971a3-eb4f-e811-8127-e0071b6a7041,3.92
304491,"Miguel A. Chamah, M.D., P.A.",1,1865a3da99e19081,2016-06-30 00:00:00,,,HIALEAH,FL,IMO,,2018-02-01 00:00:00,308431,eCW,0,88a971a3-eb4f-e811-8127-e0071b6a7041,3.92
310878,Minimally Invasive Spine Center of South Florida,1,2f2049d9cae26c63,2017-10-16 00:00:00,,,Miami,FL,BUNDLED,,2018-02-01 00:00:00,309515,eCW,0,96a971a3-eb4f-e811-8127-e0071b6a7041,3.92
26965,"Middle Georgia Neurology, LLC",1,50ddab117ef3a569,2015-01-15 00:00:00,,,Warner Robbins,GA,RCM - IMO,Old Org ID: 8a53bab3ae8bab22,2018-02-01 00:00:00,307654,eCW,0,90a971a3-eb4f-e811-8127-e0071b6a7041,3.92
31922,"Mindi S. Garner, DO Chartered ",1,ba94bd7791c044308d3ccf4cd8eb2f40,2017-10-01 00:00:00,,,Pittsburg,KS,Free Trial,Free Trial Converted - to start billing 10/1/2017 (1FTE),2018-02-01 00:00:00,309705,eCW,0,98a971a3-eb4f-e811-8127-e0071b6a7041,3.92
303812,Milton Medical Group,1,e8453c6c3251ee90,2016-02-29 00:00:00,,,Alpharetta,GA,BUNDLED,,2018-02-01 00:00:00,308037,eCW,0,99a971a3-eb4f-e811-8127-e0071b6a7041,3.92
21762,Millennia Cardiovascular PA,1,e017dbf675c5964e,2017-05-01 00:00:00,,,Smithfield,NC,IMO,300c7561f4c25abd,2018-02-01 00:00:00,309405,eCW,0,8da971a3-eb4f-e811-8127-e0071b6a7041,3.92
303060,Midwest Physiatrists,1,a9f661368d64036,2016-01-11 00:00:00,,,Wichita,KS,RCM - IMO,,2018-02-01 00:00:00,307799,eCW,0,87a971a3-eb4f-e811-8127-e0071b6a7041,3.92
311744,"Mighty Oaks Pain and Spine Clinic, LLC",1,9640a5921b6c5e94,2017-12-04 00:00:00,,,Rome,GA,BUNDLED,,2018-02-01 00:00:00,309854,eCW,0,a4a971a3-eb4f-e811-8127-e0071b6a7041,3.92
304273,"Miguel E Cossio, MD, PC",1,82556e467559aa24,2016-04-07 00:00:00,,,Madison,GA,BUNDLED,,2018-02-01 00:00:00,308153,eCW,0,8aa971a3-eb4f-e811-8127-e0071b6a7041,3.92
27062,Midlothian Family Medicine Clinic     ,1,39686788883ed5cc,2014-09-30 00:00:00,,,MIDLOTHIAN,TX,RCM - IMO,,2018-02-01 00:00:00,307628,eCW,0,9fa971a3-eb4f-e811-8127-e0071b6a7041,3.92
589,Morguelan Barry A,1,3e74e4ee7470952e,2014-04-28 00:00:00,,,Los Angeles,CA,RCM - IMO,b234722dc4d8b295 - old org ID,2018-02-01 00:00:00,307603,eCW,0,30aa71a3-eb4f-e811-8127-e0071b6a7041,3.92
306794,Minimally Invasive Surgical Associates (MISA)  ,1,dcb311def9ffd9,2016-11-07 00:00:00,,,Dallas,TX,IMO,,2018-02-01 00:00:00,308736,eCW,0,2daa71a3-eb4f-e811-8127-e0071b6a7041,3.92
308309,Mohammed S. Qayyum MD,1,b7c88d58c86a1199,2017-04-07 00:00:00,,,San Jose,CA,BUNDLED,,2018-02-01 00:00:00,308905,eCW,0,34aa71a3-eb4f-e811-8127-e0071b6a7041,3.92
309987,Mohamed Abdalla MD,1,470f7c8f836ebd62,2017-09-22 00:00:00,,,Astoria,NY,BUNDLED,,2018-02-01 00:00:00,309666,eCW,0,2eaa71a3-eb4f-e811-8127-e0071b6a7041,3.92
311575,Sentinel Health Partners,20,b9f1019da6a93961,2018-01-15 00:00:00,,,Camden,SC,BUNDLED,,2018-02-01 00:00:00,309804,eCW,0,7b381c40-ee4f-e811-8127-e0071b6a7041,78.33
1472,Associates in Medicine & Surgery LLC,25,e0e060483108166b,2016-08-01 00:00:00,,,Fort Myers,FL,BUNDLED,,2018-02-01 00:00:00,308507,eCW,0,0d431946-ee4f-e811-8127-e0071b6a7041,97.92
5515,East Georgia Healthcare,25,bb968a85f074d781,2016-09-01 00:00:00,,,Swainsboro,GA,BUNDLED,,2018-02-01 00:00:00,308306,eCW,0,27431946-ee4f-e811-8127-e0071b6a7041,97.92
305160,Community Physicians Group,27,9e14d71915e0b88a,2017-01-03 00:00:00,,,Siloam Springs,AR,BUNDLED,,2018-02-01 00:00:00,308690,eCW,0,41431946-ee4f-e811-8127-e0071b6a7041,105.75
306730,Community Action Health Center,27,7556c4c3ec14e9f0,2017-03-06 00:00:00,,,Alice,TX,BUNDLED,,2018-02-01 00:00:00,309120,eCW,0,43431946-ee4f-e811-8127-e0071b6a7041,105.75
11155,The Children's Medical Group PLLC.,30,48d8cac0b2fa0073,2016-11-18 00:00:00,,,Poughkeepsie,NY,BUNDLED,,2018-02-01 00:00:00,308752,eCW,0,ad4d164c-ee4f-e811-8127-e0071b6a7041,117.5
308019,Meharry Medical College,28,47f9aa7c7cf507af,2017-09-25 00:00:00,,,Nashville,TN,BUNDLED,,2018-02-01 00:00:00,309669,eCW,0,b04d164c-ee4f-e811-8127-e0071b6a7041,109.67
132,Virginia Spine Institute,33,390879ef538f5566,2017-03-10 00:00:00,,,Reston,VA,BUNDLED,,2018-02-01 00:00:00,309132,eCW,0,d14d164c-ee4f-e811-8127-e0071b6a7041,129.25
308215,Ezras Choilim Health Center Inc    ,34,c61c385d9e02c01e,2018-01-18 00:00:00,,,Monroe,NY,BUNDLED,,2018-02-01 00:00:00,309816,eCW,0,ae930e52-ee4f-e811-8127-e0071b6a7041,133.17000000000002
308770,chapa de indian health program,39,ff49dc03058890ec,2017-04-11 00:00:00,,,auburn,CA,BUNDLED,Main site now live - APU updated,2018-02-01 00:00:00,308920,eCW,0,b1930e52-ee4f-e811-8127-e0071b6a7041,152.75
310617,Quinatana Family Medical,1,1a68bd09b07bca61,2017-12-18 00:00:00,,,Lindenhurst,NY,BUNDLED,,2018-02-01 00:00:00,309882,eCW,0,45d4f845-ef4f-e811-8127-e0071b6a7041,3.92
2981,Cardio Metabolic Institute,9,bb27103dad532914,2017-10-27 00:00:00,,,Somerset,NJ,BUNDLED,,2018-02-01 00:00:00,309984,eCW,0,9731b178-ef4f-e811-8127-e0071b6a7041,35.25
24915,"Mohammad Al Hasan, MD",1,c584e7d8ee45f490,2015-10-02 00:00:00,,,Hollister,CA,RCM - IMO,,2018-02-01 00:00:00,307947,eCW,0,35aa71a3-eb4f-e811-8127-e0071b6a7041,3.92
18794,Monaliza Setudehnia MD,1,9f7ae426be0f9f65,2015-09-28 00:00:00,,,Dtempe,AZ,RCM - IMO,,2018-02-01 00:00:00,307891,eCW,0,2faa71a3-eb4f-e811-8127-e0071b6a7041,3.92
309455,"Morteza Shamsnia, MD",1,fd3cd4e8bbffdaa6,2017-07-03 00:00:00,,,METAIRIE,LA,BUNDLED,,2018-02-01 00:00:00,309334,eCW,0,8baa71a3-eb4f-e811-8127-e0071b6a7041,3.92
305438,"Mitchells Pediatrics, LLC",1,39f6380b0b8f4b49,2016-09-05 00:00:00,,,Alexandria,LA,RCM - IMO,,2018-02-01 00:00:00,308324,eCW,0,3faa71a3-eb4f-e811-8127-e0071b6a7041,3.92
309628,Moukarzel Medical Corp,1,fe9baef32759c03,2017-08-01 00:00:00,,,El Centro,CA,BUNDLED,,2018-02-01 00:00:00,309238,eCW,0,a1aa71a3-eb4f-e811-8127-e0071b6a7041,3.92
8307,"Mt. Lebanon Allergy Associates, Inc",1,6776490f483694a9,2013-12-04 00:00:00,,,Presto,PA,RCM - IMO,,2018-02-01 00:00:00,307572,eCW,0,abaa71a3-eb4f-e811-8127-e0071b6a7041,3.92
307735,"Mountain Sage Holistic Clinic, LLC",1,104095b158f22bc7,2017-02-27 00:00:00,,,Dubois,WY,BUNDLED,,2018-02-01 00:00:00,309107,eCW,0,aaaa71a3-eb4f-e811-8127-e0071b6a7041,3.92
311791,Mt Airy ENT Head and Neck Surgery Audiology,1,f947955e395c230,2017-12-13 00:00:00,,,mount airy,NC,RCM - IMO,,2018-02-01 00:00:00,309874,eCW,0,b9aa71a3-eb4f-e811-8127-e0071b6a7041,3.92
310355,My Urgent Medical Management Services Inc.,1,242b48840ca50039,2017-09-05 00:00:00,,,Trenton,MI,BUNDLED,,2018-02-01 00:00:00,309612,eCW,0,c1aa71a3-eb4f-e811-8127-e0071b6a7041,3.92
307259,My Medecin LLC       ,1,1354309d7e537d50,2016-12-05 00:00:00,,,Paoli,PA,RCM - IMO,,2018-02-01 00:00:00,308794,eCW,0,c2aa71a3-eb4f-e811-8127-e0071b6a7041,3.92
303908,My First Doctor,1,22b1f8e6e25358a,2016-04-07 00:00:00,,,RIVERVIEW,FL,BUNDLED,,2018-02-01 00:00:00,308152,eCW,0,eeaa71a3-eb4f-e811-8127-e0071b6a7041,3.92
309034,MyMD Personal Medicine,1,41728eb0fc60bdfb,2017-05-15 00:00:00,,,Bend,OR,RCM - IMO,,2018-02-01 00:00:00,309175,eCW,0,20ab71a3-eb4f-e811-8127-e0071b6a7041,3.92
305822,"Mystic Medical Associates, LLC",1,67b7d7da0ededc08,2016-09-12 00:00:00,,,Mystic,CT,RCM - IMO,,2018-02-01 00:00:00,308351,eCW,0,29ab71a3-eb4f-e811-8127-e0071b6a7041,3.92
309366,Nadia Sadek PA,1,aeef9e1d3d0a85c2,2017-07-03 00:00:00,,,Ococee,FL,BUNDLED,,2018-02-01 00:00:00,309336,eCW,0,2fab71a3-eb4f-e811-8127-e0071b6a7041,3.92
4635,Northeast Georgia Surgical Consultants,1,aa86f21402eb3db5,2016-09-01 00:00:00,,,Athens,GA,IMO,,2018-02-01 00:00:00,308305,eCW,0,31ab71a3-eb4f-e811-8127-e0071b6a7041,3.92
308456,"Northeastern Ohio Foot & Ankle Surgical Associates, Inc",1,613755c3ab727128,2017-05-01 00:00:00,,,Akron,OH,RCM - IMO,,2018-02-01 00:00:00,309407,eCW,0,35ab71a3-eb4f-e811-8127-e0071b6a7041,3.92
21670,Northern Middlesex Womens Healthcare,1,59d920fa28af72c9,2015-09-28 00:00:00,,,North Reading,MA,RCM - IMO,,2018-02-01 00:00:00,307895,eCW,0,49ab71a3-eb4f-e811-8127-e0071b6a7041,3.92
306519,Northpoint Medical Associates,1,a76402a160f4c9a3,2016-09-28 00:00:00,,,bronx,NY,BUNDLED,,2018-02-01 00:00:00,308822,eCW,0,58ab71a3-eb4f-e811-8127-e0071b6a7041,3.92
303621,Ocmulgee Family Medicine,1,56477cd10928ee67,2016-03-07 00:00:00,,,Eastman,GA,RCM - IMO,,2018-02-01 00:00:00,308048,eCW,0,a7ef69a9-eb4f-e811-8127-e0071b6a7041,3.92
307677,Occupational Health Center,1,11e2f1f77c911ee8,2017-01-20 00:00:00,,,Algood,TN,BUNDLED,,2018-02-01 00:00:00,309013,eCW,0,88ef69a9-eb4f-e811-8127-e0071b6a7041,3.92
28544,Oconee Nephrology Associates  ,1,fa1ef46789ee6f95,2015-02-12 00:00:00,,,Athens,GA,RCM - IMO,,2018-02-01 00:00:00,307667,eCW,0,abef69a9-eb4f-e811-8127-e0071b6a7041,3.92
311526,Oconee Neurology,1,e1669478796ece9f,2017-12-11 00:00:00,,,MILLEDGEVILLE,GA,BUNDLED,,2018-02-01 00:00:00,309866,eCW,0,bbef69a9-eb4f-e811-8127-e0071b6a7041,3.92
307548,Odessa Surgical Services,1,ef03e024c94325fb,2017-01-16 00:00:00,,,Odessa,TX,RCM - IMO,,2018-02-01 00:00:00,308994,eCW,0,ddef69a9-eb4f-e811-8127-e0071b6a7041,3.92
14428,OHIP - Manuel Family Practice. LLC,1,2af162ba76f2a1fa,2016-10-27 00:00:00,,,Columbus,OH,IMO,,2018-02-01 00:00:00,308701,eCW,0,eaef69a9-eb4f-e811-8127-e0071b6a7041,3.92
309561,OrthoNOW Aventura,1,fd62d5c0150bf395,2017-08-21 00:00:00,,,NORTH MIAMI BEACH,FL,BUNDLED,,2018-02-01 00:00:00,309564,eCW,0,f6ef69a9-eb4f-e811-8127-e0071b6a7041,3.92
312022,OrthoNow Orlando,1,ed525bb210b39b18,2018-01-28 00:00:00,,,Oviedo,FL,BUNDLED,,2018-02-01 00:00:00,310052,eCW,0,1cf069a9-eb4f-e811-8127-e0071b6a7041,3.92
28355,Orlando Portal MD,1,c93f9aa0aa070bc1,2014-11-03 00:00:00,,,Riverview,FL,RCM - IMO,,2018-02-01 00:00:00,307634,eCW,0,22f069a9-eb4f-e811-8127-e0071b6a7041,3.92
31468,Orthopedic Center for Sports Medicine,1,ed9c29e225a13b1a,2015-08-24 00:00:00,,,Davenport,FL,BUNDLED,,2018-02-01 00:00:00,307840,eCW,0,2cf069a9-eb4f-e811-8127-e0071b6a7041,3.92
29148,Oscar J Cerda MD ,1,4cb00b5999b885b8,2015-10-01 00:00:00,,,San Antonio,TX,RCM - IMO,,2018-02-01 00:00:00,307938,eCW,0,40f069a9-eb4f-e811-8127-e0071b6a7041,3.92
304856,Ouachita Family Practice,1,99271ce98fce94f1,2016-05-24 00:00:00,,,Mena,AZ,BUNDLED,2.5 FTE,2018-02-01 00:00:00,308109,eCW,0,5ef069a9-eb4f-e811-8127-e0071b6a7041,3.92
311388,Palma Sola Neurology Associates,1,65ac2710e183d51c,2017-10-30 00:00:00,,,Brandenton,FL,BUNDLED,,2018-02-01 00:00:00,309732,eCW,0,69f069a9-eb4f-e811-8127-e0071b6a7041,3.92
307332,Patrick Phillips MD    ,1,bf56daacb0d70f43,2016-12-16 00:00:00,,,Riverside,CA,BUNDLED,,2018-02-01 00:00:00,308664,eCW,0,92f069a9-eb4f-e811-8127-e0071b6a7041,3.92
12586,"Patton Family Medical Center, Inc.",1,17f40b45e8e8409f,2016-11-11 00:00:00,,,Carrolltown,PA,BUNDLED,,2018-02-01 00:00:00,308740,eCW,0,98f069a9-eb4f-e811-8127-e0071b6a7041,3.92
31714,Paul E Kim MD,1,50309e1997262d1d,2015-08-21 00:00:00,,,San Diego,CA,BUNDLED,,2018-02-01 00:00:00,307838,eCW,0,a4f069a9-eb4f-e811-8127-e0071b6a7041,3.92
29822,Pavilion Women's Care,1,a05712d2a57d13fb,2015-03-30 00:00:00,,,Fayetteville,GA,RCM - IMO,653fee901a49e23,2018-02-01 00:00:00,307692,eCW,0,a2f069a9-eb4f-e811-8127-e0071b6a7041,3.92
311868,PeachState Family Clinic,1,788190d4492f4963,2018-01-29 00:00:00,,,Lilburn,GA,BUNDLED,,2018-02-01 00:00:00,310056,eCW,0,aff069a9-eb4f-e811-8127-e0071b6a7041,3.92
305632,Peralta Urgent Care,1,567a621ac3fae15c,2016-09-07 00:00:00,,,Gold Canyon,AZ,BUNDLED,,2018-02-01 00:00:00,308340,eCW,0,baf069a9-eb4f-e811-8127-e0071b6a7041,3.92
302708,Perkins Urology    ,1,d3611d01baa8bfac,2015-11-16 00:00:00,,,Tullahoma,TN,BUNDLED,,2018-02-01 00:00:00,307709,eCW,0,c2f069a9-eb4f-e811-8127-e0071b6a7041,3.92
14651,Perry Pediatrics,1,8e65e38595540035,2017-02-05 00:00:00,,,New Bloomfield,PA,IMO,,2018-02-01 00:00:00,309061,eCW,0,fcf069a9-eb4f-e811-8127-e0071b6a7041,3.92
8808,Personal Family Medicine,1,a95e6b84ca08e04c,2015-09-30 00:00:00,,,Hoffman Estates,IL,RCM - IMO,,2018-02-01 00:00:00,307921,eCW,0,22f169a9-eb4f-e811-8127-e0071b6a7041,3.92
306199,Southwest Kansas Cardiology,1,578a7895650abaed,2016-09-19 00:00:00,,,DODGE CITY,KS,BUNDLED,,2018-02-01 00:00:00,308372,eCW,0,2cf169a9-eb4f-e811-8127-e0071b6a7041,3.92
305278,Southwest Medical Clinic,1,3a0bb47cdf22ea2f,2016-11-21 00:00:00,,,Greenville,GA,BUNDLED,,2018-02-01 00:00:00,308756,eCW,0,36f169a9-eb4f-e811-8127-e0071b6a7041,3.92
22635,Susan Abend ,1,61a84721b01c0401,2016-07-20 00:00:00,,,Framingham,MA,IMO,Donation Account - no billing except IMO,2018-02-01 00:00:00,308483,eCW,0,3cf169a9-eb4f-e811-8127-e0071b6a7041,3.92
307674,Susan L Drust NP PLLC,1,ae81428147d6db03,2017-02-27 00:00:00,,,Muskegon Northshores,MI,BUNDLED,,2018-02-01 00:00:00,309106,eCW,0,53f169a9-eb4f-e811-8127-e0071b6a7041,3.92
29354,"Swedish - Foot & Ankle Specialist, LLC ",1,228a75093758eb06,2015-03-09 00:00:00,,,Chicago,IL,RCM - IMO,Switched to no minimum - to reconcile manually,2018-02-01 00:00:00,307682,eCW,0,66f169a9-eb4f-e811-8127-e0071b6a7041,3.92
304790,SW Houston Surgical Associates PA,1,2c2c090c8afb27e9,2016-07-25 00:00:00,,,Pasadena,TX,BUNDLED,,2018-02-01 00:00:00,308493,eCW,0,62f169a9-eb4f-e811-8127-e0071b6a7041,3.92
27405,Swedish Covenant Hosp Employee Health Serv Dept. (SCHEHS) ,1,199f04d2c06342d3,2015-01-12 00:00:00,,,Chicago,IL,RCM - IMO,Switched to no minimum - to reconcile manually,2018-02-01 00:00:00,307652,eCW,0,6af169a9-eb4f-e811-8127-e0071b6a7041,3.92
23374,"Syed Hosain, MD",1,c08cedcffcd420b2,2015-09-24 00:00:00,,,Westminster,MD,RCM - IMO,,2018-02-01 00:00:00,307879,eCW,0,6df169a9-eb4f-e811-8127-e0071b6a7041,3.92
305624,"T.A. Pritchard, MD PC",1,a257687758c345c7,2016-08-31 00:00:00,,,FLORENCE,AL,BUNDLED,,2018-02-01 00:00:00,308302,eCW,0,bdf169a9-eb4f-e811-8127-e0071b6a7041,3.92
306548,Tadros Medical LLC,1,800ed6a6cce503d2,2016-10-22 00:00:00,,,St. Louis,MO,BUNDLED,,2018-02-01 00:00:00,308646,eCW,0,b2f169a9-eb4f-e811-8127-e0071b6a7041,3.92
311673,"Talal Khan, MD",1,5f971fce629b3d9d,2017-12-22 00:00:00,,,"EAST LONGMEADOW,",MA,BUNDLED,,2018-02-01 00:00:00,309895,eCW,0,c5f169a9-eb4f-e811-8127-e0071b6a7041,3.92
303225,Tadje Orthopaedics,1,135c78810d5db63e,2016-01-08 00:00:00,,,Meridian,ID,BUNDLED,1.25 FTE,2018-02-01 00:00:00,307793,eCW,0,b4f169a9-eb4f-e811-8127-e0071b6a7041,3.92
31843,"Talmage Raine, MD",1,30e8aeaae753d909,2015-08-03 00:00:00,2018-02-28 00:00:00,FULL,"1405 W Park St, Suite 206",IL,BUNDLED,Full Cancellation 2/28/2018,2018-02-01 00:00:00,307830,eCW,0,d6f169a9-eb4f-e811-8127-e0071b6a7041,3.92
302756,Tamara Saukin MD,1,2b6c155865fbc3a9,2016-10-07 00:00:00,,,Staten Island,NY,IMO,,2018-02-01 00:00:00,308603,eCW,0,f0f169a9-eb4f-e811-8127-e0071b6a7041,3.92
303452,Tampa Bay Neuro Clinic,1,cdd8b6389c50c7f4,2016-02-15 00:00:00,,,Brandon,FL,IMO,,2018-02-01 00:00:00,308009,eCW,0,f9f169a9-eb4f-e811-8127-e0071b6a7041,3.92
307839,Tampa Bay Diabetes Thyroid and Endocrine,1,a44589886a80df16,2017-02-20 00:00:00,,,Saint Petersburgh,FL,BUNDLED,,2018-02-01 00:00:00,309099,eCW,0,f2f169a9-eb4f-e811-8127-e0071b6a7041,3.92
21053,Teresa Chan  MD,1,38e0b1340984ddbd,2015-09-29 00:00:00,,,New York,NY,RCM - IMO,,2018-02-01 00:00:00,307915,eCW,0,0cf269a9-eb4f-e811-8127-e0071b6a7041,3.92
305126,"Terry L. Swezey, MD, P.A. ",1,9447ff7f6a6680c8,2016-07-22 00:00:00,,,Vero Beach,FL,IMO,,2018-02-01 00:00:00,308489,eCW,0,4bf269a9-eb4f-e811-8127-e0071b6a7041,3.92
31362,Texas Allergy and Breathing Centers ,1,38597064a8d33565,2015-07-20 00:00:00,,,Mesquite,TX,RCM - IMO,,2018-02-01 00:00:00,307818,eCW,0,5df269a9-eb4f-e811-8127-e0071b6a7041,3.92
306459,Texas Allergy Center,1,3b4c72ec1f36c017,2016-10-17 00:00:00,,,Dallas,TX,BUNDLED,,2018-02-01 00:00:00,308639,eCW,0,6ff269a9-eb4f-e811-8127-e0071b6a7041,3.92
307863,"Thomas E McKnight Jr D.O. MPH, INC",1,ae46cdbcc3718e5c,2017-05-12 00:00:00,,,CHICO,CA,BUNDLED,,2018-02-01 00:00:00,309169,eCW,0,a9f269a9-eb4f-e811-8127-e0071b6a7041,3.92
303988,Thomas A Morris,1,375e0deb0175b735,2016-05-01 00:00:00,,,Brockton,MA,RCM - IMO,Full Cancellation 2/28/2018 - account reinstated 3/9/2018,2018-02-01 00:00:00,308202,eCW,0,a5f269a9-eb4f-e811-8127-e0071b6a7041,3.92
24130,Thomas W Inwood DPM,1,776e15e30fcba3fd,2014-01-20 00:00:00,,,Sagamore Hills,OH,RCM - IMO,,2018-02-01 00:00:00,307582,eCW,0,a6f269a9-eb4f-e811-8127-e0071b6a7041,3.92
8577,THR - Rani Anbarasu MD PA,1,11e30ba8aaac47a,2016-10-16 00:00:00,,,Denton,TX,IMO,,2018-02-01 00:00:00,308632,eCW,0,893562af-eb4f-e811-8127-e0071b6a7041,3.92
15972,139 Centre Street,1,18de0bdf88fc556e,2017-03-22 00:00:00,,,New York,NY,BUNDLED,,2018-02-01 00:00:00,308858,eCW,0,923562af-eb4f-e811-8127-e0071b6a7041,3.92
303185,Thorvasc,1,90304557773945c9,2015-12-14 00:00:00,,,2623 Centennial Blvd,FL,BUNDLED,,2018-02-01 00:00:00,307752,eCW,0,7f3562af-eb4f-e811-8127-e0071b6a7041,3.92
304783,"American Primary Care, Inc",1,ccdb4254119ade60,2017-08-25 00:00:00,,,Palm Harbor,FL,IMO,,2018-02-01 00:00:00,309585,eCW,0,a83562af-eb4f-e811-8127-e0071b6a7041,3.92
29508,American Stat Care Centers,1,7dcc2724640d0a86,2016-10-24 00:00:00,,,AUBREY,TX,IMO,,2018-02-01 00:00:00,308648,eCW,0,be3562af-eb4f-e811-8127-e0071b6a7041,3.92
5677,THR - Personal MD,1,c145f8bb06958fe1,2017-10-20 00:00:00,,,Mc Kineey,TX,IMO,,2018-02-01 00:00:00,309956,eCW,0,883562af-eb4f-e811-8127-e0071b6a7041,3.92
311974,AMH Comprehensive Medical Centers,1,4e3dc57988a823d4,2017-12-29 00:00:00,,,LA,CA,BUNDLED,,2018-02-01 00:00:00,309903,eCW,0,103662af-eb4f-e811-8127-e0071b6a7041,3.92
310822,"AMS Primary Medical Care Housecalls, PC",1,a32a5baa006d9803,2017-09-25 00:00:00,,,COMMACK,NY,BUNDLED,,2018-02-01 00:00:00,309672,eCW,0,203662af-eb4f-e811-8127-e0071b6a7041,3.92
302656,Anand Movva MD       ,1,17cd191b9206f4e3,2015-12-14 00:00:00,,,2515 Texas Avenue,TX,RCM - IMO,,2018-02-01 00:00:00,307746,eCW,0,2b3662af-eb4f-e811-8127-e0071b6a7041,3.92
14707,"Anant B Soni, MD P.A",1,cc92e3381072b842,2017-10-06 00:00:00,,,Raleigh,NC,IMO,,2018-02-01 00:00:00,309462,eCW,0,2e3662af-eb4f-e811-8127-e0071b6a7041,3.92
32662,"Anderson Neurological Pain Solutions, LLC      ",1,4f07027c3d7e8104,2015-11-11 00:00:00,,,"Corvallis,Adair Village",OR,BUNDLED,,2018-02-01 00:00:00,308001,eCW,0,373662af-eb4f-e811-8127-e0071b6a7041,3.92
310212,Anees Ahsan MD,1,3877779d4285f875,2017-10-09 00:00:00,,,TAKOMA PARK,MD,RCM - IMO,,2018-02-01 00:00:00,309470,eCW,0,383662af-eb4f-e811-8127-e0071b6a7041,3.92
309717,"Anna Nelson, MD",1,72c221799206e49e,2017-09-18 00:00:00,,,Arlington,TX,BUNDLED,,2018-02-01 00:00:00,309652,eCW,0,413662af-eb4f-e811-8127-e0071b6a7041,3.92
28897,Annapolis Pediatrics Gastroenterology  ,1,ee761a4b931fed5b,2015-05-18 00:00:00,,,ANNAPOLIS,MD,RCM - IMO,,2018-02-01 00:00:00,307533,eCW,0,453662af-eb4f-e811-8127-e0071b6a7041,3.92
308662,ANSAARIE CARDIAC & ENDOVASCULAR CENTER OF EXCELLENCE,1,4b1ee95b4f981e67,2017-04-17 00:00:00,,,Saint Augustine,FL,BUNDLED,,2018-02-01 00:00:00,308932,eCW,0,5e3662af-eb4f-e811-8127-e0071b6a7041,3.92
310242,Anthony Medical Care,1,ba57bf42c6e13cd8,2017-10-16 00:00:00,,,ASTOR,FL,BUNDLED,,2018-02-01 00:00:00,309510,eCW,0,843662af-eb4f-e811-8127-e0071b6a7041,3.92
31361,"Antwan Ahad, MD",1,70f0588ca5a3cdb5,2016-11-24 00:00:00,,,SECAUCUS,NJ,RCM - IMO,,2018-02-01 00:00:00,308766,eCW,0,c73662af-eb4f-e811-8127-e0071b6a7041,3.92
304041,"Apollo Pain Care, LLC ",1,493ba92c5c8e54b6,2016-03-25 00:00:00,,,Miami,FL,BUNDLED,Other Org ID: 7a2ba4049e40b93b,2018-02-01 00:00:00,308122,eCW,0,d83662af-eb4f-e811-8127-e0071b6a7041,3.92
307224,A-P Medical Group,1,5f441407eb7881c8,2017-01-19 00:00:00,,,Las Vegas,NV,IMO,,2018-02-01 00:00:00,309006,eCW,0,cb3662af-eb4f-e811-8127-e0071b6a7041,3.92
310137,Apogee Medical Associates,1,960696eb4787cc08,2017-09-11 00:00:00,,,Port Charlotte,FL,BUNDLED,,2018-02-01 00:00:00,309627,eCW,0,ca3662af-eb4f-e811-8127-e0071b6a7041,3.92
303121,AP Health LLC,1,dbae9fc23364a947,2017-10-27 00:00:00,,,clifton,NJ,BUNDLED,,2018-02-01 00:00:00,309982,eCW,0,d43662af-eb4f-e811-8127-e0071b6a7041,3.92
309895,"Archana Srivastava, MD, PA",1,eb5b3e0719fda575,2017-08-14 00:00:00,,,Dallas,TX,BUNDLED,,2018-02-01 00:00:00,309537,eCW,0,d93662af-eb4f-e811-8127-e0071b6a7041,3.92
25620,"Integrative Cardiology, PLLC ",1,4b7ae3bbbfff52c9,2014-04-30 00:00:00,2018-03-15 00:00:00,FULL,Mineola,NY,RCM - IMO,Full Cancellation 3/15/2018,2018-02-01 00:00:00,307605,eCW,0,403762af-eb4f-e811-8127-e0071b6a7041,3.92
303226,Integrative Medical Options   ,1,ee9cfef352ffae17,2016-01-11 00:00:00,,,St Charles,IL,BUNDLED,,2018-02-01 00:00:00,307802,eCW,0,3e3762af-eb4f-e811-8127-e0071b6a7041,3.92
32264,iCarePsychiatry     ,1,51c36ac76ca97e98,2015-11-13 00:00:00,,,Las Vegas,NV,BUNDLED,,2018-02-01 00:00:00,307703,eCW,0,3d3762af-eb4f-e811-8127-e0071b6a7041,3.92
